Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Charbel Wehbe,do DOM,DF,20-044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Oviedo,
Ander Cantero,es ESP,GK,29-164,42.0,42,3780.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Segunda Division,Racing Ferrol,
Iker Losada,es ESP,"MF,FW",22-325,42.0,41,3364.0,37.4,9.0,7.0,16.0,9.0,0.0,0.0,0.0,0.0,6.8,6.8,4.7,11.5,77.0,156.0,219.0,0.24,0.19,0.43,0.24,0.43,0.18,0.13,0.31,0.18,0.31,Matches,Segunda Division,Racing Ferrol,
Jesús Bernal,es ESP,MF,27-179,41.0,40,3611.0,40.1,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.6,0.6,0.5,1.1,41.0,221.0,34.0,0.0,0.05,0.05,0.0,0.05,0.01,0.01,0.03,0.01,0.03,Matches,Segunda Division,Racing Ferrol,
Jon García Herrero,es ESP,DF,33-017,38.0,35,3183.0,35.4,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,1.0,1.0,0.7,1.7,33.0,149.0,3.0,0.06,0.06,0.11,0.06,0.11,0.03,0.02,0.05,0.03,0.05,Matches,Segunda Division,Racing Ferrol,
Álvaro Giménez,es ESP,FW,33-033,38.0,33,2699.0,30.0,11.0,4.0,15.0,9.0,2.0,3.0,4.0,0.0,10.2,7.8,2.3,10.1,14.0,52.0,179.0,0.37,0.13,0.5,0.3,0.43,0.34,0.08,0.42,0.26,0.34,Matches,Segunda Division,Racing Ferrol,
David Castro,es ESP,DF,28-256,34.0,31,2614.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.4,0.4,0.1,0.5,15.0,79.0,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.0,0.02,0.01,0.02,Matches,Segunda Division,Racing Ferrol,
Moisés Delgado,es ESP,DF,30-064,33.0,26,2286.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.9,0.9,37.0,112.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04,Matches,Segunda Division,Racing Ferrol,
Josep Señé,es ESP,MF,32-194,29.0,25,2080.0,23.1,5.0,1.0,6.0,4.0,1.0,1.0,3.0,0.0,3.0,2.2,1.7,3.9,46.0,137.0,45.0,0.22,0.04,0.26,0.17,0.22,0.13,0.07,0.2,0.1,0.17,Matches,Segunda Division,Racing Ferrol,
Héber Pena,es ESP,"FW,MF",34-157,37.0,24,1941.0,21.6,5.0,8.0,13.0,4.0,1.0,2.0,4.0,0.0,4.9,3.3,5.8,9.1,72.0,39.0,239.0,0.23,0.37,0.6,0.19,0.56,0.23,0.27,0.49,0.15,0.42,Matches,Segunda Division,Racing Ferrol,
Sergio Cubero Ezcurra,es ESP,DF,24-290,33.0,23,2199.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.0,1.7,68.0,132.0,88.0,0.0,0.04,0.04,0.0,0.04,0.03,0.04,0.07,0.03,0.07,Matches,Segunda Division,Racing Ferrol,
Carlos Vicente,es ESP,"FW,MF",25-059,21.0,21,1788.0,19.9,4.0,4.0,8.0,3.0,1.0,1.0,2.0,0.0,3.8,3.0,3.5,6.5,81.0,53.0,245.0,0.2,0.2,0.4,0.15,0.35,0.19,0.18,0.37,0.15,0.33,Matches,Segunda Division,Racing Ferrol,
Julián Delmás,es ESP,DF,29-062,21.0,19,1603.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.7,0.9,45.0,96.0,43.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,Segunda Division,Racing Ferrol,
Brais Martinez,es ESP,DF,22-191,24.0,16,1448.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.6,0.7,26.0,69.0,29.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Segunda Division,Racing Ferrol,
Enrique Clemente,es ESP,DF,25-109,20.0,15,1470.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4,1.3,20.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Segunda Division,Racing Ferrol,
Álex López,es ESP,MF,36-162,32.0,14,1180.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.5,1.5,0.6,2.1,34.0,131.0,35.0,0.08,0.0,0.08,0.08,0.08,0.11,0.05,0.16,0.11,0.16,Matches,Segunda Division,Racing Ferrol,
Nicolás Serrano,es ESP,FW,21-108,14.0,11,1018.0,11.3,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1.8,1.6,2.3,3.9,61.0,35.0,107.0,0.35,0.18,0.53,0.35,0.53,0.16,0.2,0.36,0.14,0.34,Matches,Segunda Division,Racing Ferrol,
Pinchi,es ESP,FW,28-004,11.0,11,920.0,10.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,1.4,2.2,27.0,17.0,109.0,0.1,0.1,0.2,0.1,0.2,0.08,0.14,0.22,0.08,0.22,Matches,Segunda Division,Racing Ferrol,
Sabin Merino,es ESP,FW,32-169,36.0,9,1103.0,12.3,5.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,5.1,4.3,1.1,5.5,16.0,19.0,74.0,0.41,0.0,0.41,0.33,0.33,0.41,0.09,0.51,0.35,0.44,Matches,Segunda Division,Racing Ferrol,
Fran Manzanara,es ESP,MF,27-283,29.0,7,1035.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.4,5.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Segunda Division,Racing Ferrol,
Nacho,es ESP,"FW,MF",31-131,24.0,6,709.0,7.9,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,2.4,3.0,21.0,18.0,55.0,0.0,0.25,0.25,0.0,0.25,0.07,0.31,0.37,0.07,0.37,Matches,Segunda Division,Racing Ferrol,
Chuca,es ESP,"MF,FW",27-011,12.0,5,428.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,1.2,0.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.23,0.02,0.25,0.23,0.25,Matches,Segunda Division,Racing Ferrol,
Álvaro Vadillo,es ESP,FW,29-283,8.0,5,278.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,8.0,4.0,26.0,0.32,0.0,0.32,0.32,0.32,0.06,0.03,0.1,0.06,0.1,Matches,Segunda Division,Racing Ferrol,
Álex Martín,es ESP,"DF,FW",26-148,8.0,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Ferrol,
Manu Justo,es ESP,"FW,MF",28-133,22.0,0,363.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.8,1.0,0.3,1.3,3.0,18.0,33.0,0.25,0.0,0.25,0.0,0.0,0.44,0.07,0.51,0.25,0.32,Matches,Segunda Division,Racing Ferrol,
Emilio Bernard,es ESP,GK,24-273,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Ferrol,
David Carballo,es ESP,MF,18-110,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Ferrol,
Gianfranco Gazzaniga,es ESP,GK,30-212,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Ferrol,
Fernando Pumar,es ESP,DF,34-265,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Ferrol,
Jokin Ezkieta,es ESP,GK,27-309,42.0,42,3780.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Iñigo Vicente,es ESP,"FW,MF",26-167,40.0,39,3473.0,38.6,3.0,12.0,15.0,3.0,0.0,0.0,8.0,0.0,3.9,3.9,14.0,17.9,125.0,391.0,235.0,0.08,0.31,0.39,0.08,0.39,0.1,0.36,0.46,0.1,0.46,Matches,Segunda Division,Racing Santander,
Peque,es ESP,"MF,FW",21-261,40.0,34,2834.0,31.5,18.0,3.0,21.0,10.0,8.0,9.0,6.0,0.0,15.9,8.8,4.3,13.1,49.0,152.0,174.0,0.57,0.1,0.67,0.32,0.41,0.51,0.14,0.64,0.28,0.42,Matches,Segunda Division,Racing Santander,
Arana,es ESP,FW,24-134,37.0,33,2455.0,27.3,13.0,3.0,16.0,13.0,0.0,0.0,8.0,0.0,12.0,12.0,2.9,14.9,33.0,26.0,146.0,0.48,0.11,0.59,0.48,0.59,0.44,0.11,0.55,0.44,0.55,Matches,Segunda Division,Racing Santander,
Germán Sánchez,es ESP,DF,37-192,33.0,32,2733.0,30.4,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,0.2,2.2,9.0,57.0,1.0,0.03,0.03,0.07,0.03,0.07,0.06,0.01,0.07,0.06,0.07,Matches,Segunda Division,Racing Santander,
Aldasoro,es ESP,MF,25-016,40.0,31,2889.0,32.1,1.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,2.3,2.3,1.2,3.4,44.0,165.0,50.0,0.03,0.0,0.03,0.03,0.03,0.07,0.04,0.11,0.07,0.11,Matches,Segunda Division,Racing Santander,
Íñigo Sainz Maza,es ESP,MF,26-005,35.0,28,2295.0,25.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,1.9,2.2,40.0,84.0,36.0,0.0,0.04,0.04,0.0,0.04,0.01,0.07,0.09,0.01,0.09,Matches,Segunda Division,Racing Santander,
Saúl García,es ESP,DF,29-225,32.0,26,2421.0,26.9,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,2.3,2.6,34.0,79.0,173.0,0.0,0.04,0.04,0.0,0.04,0.01,0.09,0.1,0.01,0.1,Matches,Segunda Division,Racing Santander,
Mantilla,es ESP,DF,24-043,23.0,23,2070.0,23.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,0.3,1.6,15.0,59.0,53.0,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,Matches,Segunda Division,Racing Santander,
Rubén González,es ESP,DF,29-288,25.0,22,1945.0,21.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.8,1.8,4.0,31.0,2.0,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.09,0.05,0.09,Matches,Segunda Division,Racing Santander,
Iván Morante,es ESP,MF,23-158,34.0,20,1844.0,20.5,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,0.8,0.8,1.5,2.3,23.0,148.0,31.0,0.1,0.15,0.24,0.1,0.24,0.04,0.07,0.11,0.04,0.11,Matches,Segunda Division,Racing Santander,
Dani Fernandez,es ESP,DF,27-052,22.0,19,1614.0,17.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,1.6,2.1,20.0,47.0,66.0,0.06,0.11,0.17,0.06,0.17,0.03,0.09,0.12,0.03,0.12,Matches,Segunda Division,Racing Santander,
Manu Hernando,es ESP,DF,25-338,18.0,18,1618.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.2,0.7,11.0,39.0,2.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,Matches,Segunda Division,Racing Santander,
Mario García,es ESP,DF,20-263,21.0,15,1328.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.1,1.3,21.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches,Segunda Division,Racing Santander,
Andrés Martín,es ESP,"FW,MF",24-346,23.0,15,1303.0,14.5,6.0,3.0,9.0,6.0,0.0,0.0,3.0,1.0,5.7,5.7,2.4,8.1,30.0,49.0,120.0,0.41,0.21,0.62,0.41,0.62,0.38,0.16,0.55,0.38,0.55,Matches,Segunda Division,Racing Santander,
Lago Junior,ci CIV,"FW,MF",33-173,27.0,13,1114.0,12.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.1,3.1,1.9,5.0,28.0,14.0,102.0,0.24,0.16,0.4,0.24,0.4,0.25,0.15,0.4,0.25,0.4,Matches,Segunda Division,Racing Santander,
Marco Sangalli,es ESP,"DF,FW",32-135,36.0,12,1357.0,15.1,2.0,2.0,4.0,2.0,0.0,0.0,11.0,1.0,2.4,2.4,2.1,4.5,27.0,40.0,77.0,0.13,0.13,0.27,0.13,0.27,0.16,0.14,0.3,0.16,0.3,Matches,Segunda Division,Racing Santander,
Jordi Mboula,es ESP,"FW,MF",25-097,18.0,12,1139.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,1.0,3.6,30.0,29.0,81.0,0.16,0.16,0.32,0.16,0.32,0.21,0.08,0.28,0.21,0.28,Matches,Segunda Division,Racing Santander,
Clément Grenier,fr FRA,"MF,FW",33-166,24.0,9,782.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.8,1.6,11.0,63.0,20.0,0.12,0.0,0.12,0.12,0.12,0.09,0.09,0.18,0.09,0.18,Matches,Segunda Division,Racing Santander,
Ekain Zenitagoia,es ESP,FW,30-172,32.0,8,989.0,11.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,4.7,4.7,0.6,5.3,10.0,20.0,61.0,0.27,0.09,0.36,0.27,0.36,0.42,0.06,0.48,0.42,0.48,Matches,Segunda Division,Racing Santander,
Pol Moreno,es ESP,DF,30-043,16.0,8,780.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.6,4.0,15.0,0.0,0.0,0.12,0.12,0.0,0.12,0.05,0.02,0.07,0.05,0.07,Matches,Segunda Division,Racing Santander,
Roko Baturina,hr CRO,FW,24-001,12.0,1,242.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.0,0.0,9.0,0.37,0.0,0.37,0.37,0.37,0.14,0.08,0.22,0.14,0.22,Matches,Segunda Division,Racing Santander,
Yeray Cabanzón,es ESP,"FW,MF",21-038,9.0,1,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,0.6,1.6,3.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.45,0.24,0.69,0.45,0.69,Matches,Segunda Division,Racing Santander,
Juan Gutierrez,es ESP,DF,24-145,3.0,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,Segunda Division,Racing Santander,
Jeremy Arévalo,es ESP,"FW,MF",19-094,12.0,0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,7.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches,Segunda Division,Racing Santander,
Cedric Omoigui,ng NGA,FW,29-223,2.0,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Jorge Pombo,es ESP,MF,30-120,1.0,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Diego Campo,es ESP,MF,22-218,1.0,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Álvaro Santamaría,es ESP,MF,22-227,1.0,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Matheus Aiás,br BRA,MF,27-173,1.0,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Marcos Bustillo,es ESP,MF,23-161,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Neco Celorio,es ESP,MF,20-106,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Adrián Corral,es ESP,DF,21-168,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Germán Fernández,es ESP,GK,23-238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Mario Jorrín,es ESP,DF,21-359,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Miquel Parera,es ESP,GK,28-034,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Racing Santander,
Rubén Yáñez,es ESP,GK,30-253,38.0,38,3408.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
Rober,es ESP,"DF,MF",29-126,39.0,36,3198.0,35.5,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,1.5,1.9,55.0,180.0,12.0,0.0,0.08,0.08,0.0,0.08,0.01,0.04,0.05,0.01,0.05,Matches,Segunda Division,Sporting Gijon,
Juan Ferney Otero,co COL,"FW,MF",29-026,38.0,36,3188.0,35.4,10.0,3.0,13.0,9.0,1.0,1.0,5.0,0.0,7.6,6.8,4.5,11.3,80.0,87.0,247.0,0.28,0.08,0.37,0.25,0.34,0.21,0.13,0.34,0.19,0.32,Matches,Segunda Division,Sporting Gijon,
Gaspar Campos,es ESP,"MF,FW",24-086,40.0,36,2766.0,30.7,10.0,2.0,12.0,10.0,0.0,0.0,8.0,0.0,6.2,6.2,3.2,9.4,44.0,118.0,216.0,0.33,0.07,0.39,0.33,0.39,0.2,0.1,0.31,0.2,0.31,Matches,Segunda Division,Sporting Gijon,
Nacho Méndez,es ESP,MF,26-083,38.0,34,2803.0,31.1,5.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,1.7,1.7,1.8,3.5,26.0,187.0,55.0,0.16,0.0,0.16,0.16,0.16,0.06,0.06,0.11,0.06,0.11,Matches,Segunda Division,Sporting Gijon,
José Ángel,es ESP,DF,34-290,39.0,33,2997.0,33.3,4.0,7.0,11.0,4.0,0.0,0.0,8.0,0.0,2.2,2.2,6.8,9.0,54.0,97.0,203.0,0.12,0.21,0.33,0.12,0.33,0.07,0.2,0.27,0.07,0.27,Matches,Segunda Division,Sporting Gijon,
Pablo Insua,es ESP,DF,30-286,30.0,30,2608.0,29.0,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.9,1.9,0.2,2.1,14.0,59.0,0.0,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.07,0.06,0.07,Matches,Segunda Division,Sporting Gijon,
Haissem Hassan,fr FRA,"MF,FW",22-134,38.0,28,2398.0,26.6,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,2.8,2.8,4.4,7.2,181.0,82.0,191.0,0.04,0.19,0.23,0.04,0.23,0.11,0.16,0.27,0.11,0.27,Matches,Segunda Division,Sporting Gijon,
Alexandru Pașcanu,ro ROU,DF,25-267,26.0,25,1908.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,21.0,58.0,31.0,0.05,0.05,0.09,0.05,0.09,0.01,0.05,0.07,0.01,0.07,Matches,Segunda Division,Sporting Gijon,
Uroš Đurđević,me MNE,FW,30-111,37.0,23,2025.0,22.5,4.0,2.0,6.0,3.0,1.0,1.0,10.0,1.0,6.2,5.4,1.5,6.9,28.0,21.0,128.0,0.18,0.09,0.27,0.13,0.22,0.27,0.07,0.34,0.24,0.31,Matches,Segunda Division,Sporting Gijon,
Carlos Izquierdoz,ar ARG,DF,35-231,23.0,18,1744.0,19.4,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.1,1.1,1.0,2.0,11.0,75.0,2.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.11,0.05,0.11,Matches,Segunda Division,Sporting Gijon,
Cristian Rivera,es ESP,MF,26-348,28.0,15,1392.0,15.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.8,1.8,27.0,75.0,17.0,0.0,0.13,0.13,0.0,0.13,0.06,0.05,0.11,0.06,0.11,Matches,Segunda Division,Sporting Gijon,
Guillermo Rosas,es ESP,"DF,MF",24-035,29.0,14,1574.0,17.5,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,1.7,1.9,32.0,79.0,87.0,0.06,0.17,0.23,0.06,0.23,0.01,0.1,0.11,0.01,0.11,Matches,Segunda Division,Sporting Gijon,
Fran Villalba,es ESP,"MF,FW",26-041,31.0,14,1370.0,15.2,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,1.7,1.7,1.4,3.1,38.0,117.0,67.0,0.0,0.33,0.33,0.0,0.33,0.11,0.09,0.2,0.11,0.2,Matches,Segunda Division,Sporting Gijon,
Roque Mesa,es ESP,MF,35-014,30.0,14,1288.0,14.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.4,0.4,1.8,2.1,47.0,105.0,23.0,0.07,0.07,0.14,0.07,0.14,0.03,0.12,0.15,0.03,0.15,Matches,Segunda Division,Sporting Gijon,
Diego Sánchez,es ESP,DF,20-339,16.0,13,1201.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.6,35.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,Segunda Division,Sporting Gijon,
Nacho Martin,es ESP,MF,22-094,17.0,13,995.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.6,0.7,15.0,62.0,11.0,0.0,0.18,0.18,0.0,0.18,0.01,0.06,0.07,0.01,0.07,Matches,Segunda Division,Sporting Gijon,
Víctor Campuzano,es ESP,FW,27-021,19.0,11,868.0,9.6,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,3.5,3.5,0.8,4.3,12.0,10.0,44.0,0.62,0.1,0.73,0.62,0.73,0.36,0.08,0.44,0.36,0.44,Matches,Segunda Division,Sporting Gijon,
Pablo García,es ESP,"DF,MF",24-016,18.0,10,853.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6,1.1,18.0,24.0,59.0,0.0,0.11,0.11,0.0,0.11,0.05,0.06,0.11,0.05,0.11,Matches,Segunda Division,Sporting Gijon,
Mario González,es ESP,FW,28-117,18.0,8,849.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,4.1,4.1,0.9,5.0,9.0,6.0,32.0,0.21,0.11,0.32,0.21,0.32,0.43,0.09,0.53,0.43,0.53,Matches,Segunda Division,Sporting Gijon,
Jonathan Varane,fr FRA,MF,22-286,22.0,5,714.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.4,15.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,Segunda Division,Sporting Gijon,
Christian Joel,cu CUB,GK,24-348,5.0,4,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Sporting Gijon,
